=== local docker images (plantuml / rbev / gar) ===
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527113806-24c94b4d1/image       k260527113806-24c94b4d1       3b7f3eea8609   2 weeks ago     643MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_df/rbrd                                tripwire                      833946e722a8   2 weeks ago     11.7kB
us-central1-docker.pkg.dev/prlcbhm-d-pristlbhm100005/prlcbhm-pristlbhm100005-gar/rbi_df/rbrd                                  tripwire                      cb49b79f6a33   2 weeks ago     11.7kB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175224-1022f2074/image       k260520175224-1022f2074       cae32715294a   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175224-1022f2074/vouch       k260520175224-1022f2074       cae32715294a   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522065511-0d5c297e0/image       k260522065511-0d5c297e0       1d22055e00c6   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522065511-0d5c297e0/vouch       k260522065511-0d5c297e0       1d22055e00c6   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527073631-46cf3dae8/image       k260527073631-46cf3dae8       4294bc5e6c5f   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527073631-46cf3dae8/vouch       k260527073631-46cf3dae8       4294bc5e6c5f   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260523150555-b26470614/image       k260523150555-b26470614       8fe8a46036cf   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260523150555-b26470614/vouch       k260523150555-b26470614       8fe8a46036cf   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520095350-c48853e0/image        k260520095350-c48853e0        1488999285a3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520095350-c48853e0/vouch        k260520095350-c48853e0        1488999285a3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522082132-9d7a6ff37/image       k260522082132-9d7a6ff37       bc777f7778b3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522082132-9d7a6ff37/vouch       k260522082132-9d7a6ff37       bc777f7778b3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522063922-527879e18/image       k260522063922-527879e18       1f53ba77ae1a   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522063922-527879e18/vouch       k260522063922-527879e18       1f53ba77ae1a   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260604132820-a2f0438a8/image       k260604132820-a2f0438a8       8d1cf1a3f7aa   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260604132820-a2f0438a8/vouch       k260604132820-a2f0438a8       8d1cf1a3f7aa   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260603101438-385df42ad/image       k260603101438-385df42ad       d5c6b65b4a15   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260603101438-385df42ad/vouch       k260603101438-385df42ad       d5c6b65b4a15   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527113803-aa26a845e/image       k260527113803-aa26a845e       06c881eef5d3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527113803-aa26a845e/vouch       k260527113803-aa26a845e       06c881eef5d3   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522064751-ab67ebadb/image       k260522064751-ab67ebadb       54a8a39ba41b   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522064751-ab67ebadb/vouch       k260522064751-ab67ebadb       54a8a39ba41b   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522083533-097c565d9/image       k260522083533-097c565d9       4dbbffa5feb7   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260522083533-097c565d9/vouch       k260522083533-097c565d9       4dbbffa5feb7   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527112440-f2fb09e3e/image       k260527112440-f2fb09e3e       4696f2a003c0   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/k260527112440-f2fb09e3e/vouch       k260527112440-f2fb09e3e       4696f2a003c0   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100021/cancbhl-canest2bhl100021-gar/rbi_hm/k260520202731-b68443efc/image       k260520202731-b68443efc       13ded416e938   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100021/cancbhl-canest2bhl100021-gar/rbi_hm/k260520202731-b68443efc/vouch       k260520202731-b68443efc       13ded416e938   2 weeks ago     1.22GB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/c260608102417-r260608172422/pouch   c260608102417-r260608172422   10df0beaceff   3 weeks ago     4.87kB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/c260520182433-r260521012437/pouch   c260520182433-r260521012437   56d2727c9fc2   3 weeks ago     4.87kB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/c260522090131-r260522160134/pouch   c260522090131-r260522160134   120a7944c12b   3 weeks ago     4.87kB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/c260608094320-r260608164325/pouch   c260608094320-r260608164325   25ed28f1a0a0   3 weeks ago     4.87kB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100011/cancbhl-canest2bhl100011-gar/rbi_hm/c260516092641-r260516162645/pouch   c260516092641-r260516162645   98a091341d84   3 weeks ago     4.86kB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514205757-r260514205800/vouch   c260514205757-r260514205800   481933321297   3 weeks ago     22.7kB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514205757-r260514205800/about   c260514205757-r260514205800   2419d65d3c8d   3 weeks ago     18.4MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514205757-r260514205800/image   c260514205757-r260514205800   85bfb94789bd   3 weeks ago     1.02GB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514204819-r260514204822/vouch   c260514204819-r260514204822   52c6a175e637   3 weeks ago     22.7kB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514204819-r260514204822/about   c260514204819-r260514204822   c5e53b7f608b   3 weeks ago     4.26MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514204819-r260514204822/image   c260514204819-r260514204822   1e80afdc51b7   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520095006-4bded6b6/image        k260520095006-4bded6b6        ce4471e5c801   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520095006-4bded6b6/vouch        k260520095006-4bded6b6        ce4471e5c801   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520194735-cd9dbdd73/image       k260520194735-cd9dbdd73       71d7c92283ad   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100016/cancbhl-canest2bhl100016-gar/rbi_hm/k260520194735-cd9dbdd73/vouch       k260520194735-cd9dbdd73       71d7c92283ad   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175222-401c7c584/image       k260520175222-401c7c584       5960bf567dbc   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175222-401c7c584/vouch       k260520175222-401c7c584       5960bf567dbc   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175225-2d36f2684/image       k260520175225-2d36f2684       151c6f961c51   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/k260520175225-2d36f2684/vouch       k260520175225-2d36f2684       151c6f961c51   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhm100003/cancbhl-canest2bhm100003-gar/rbi_hm/k260513212837-ff28ac84/image        k260513212837-ff28ac84        b869241c561c   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhm100003/cancbhl-canest2bhm100003-gar/rbi_hm/k260513212837-ff28ac84/vouch        k260513212837-ff28ac84        b869241c561c   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhm100003/cancbhl-canest2bhm100003-gar/rbi_hm/k260514114349-c2f1e90a/image        k260514114349-c2f1e90a        f71738682cfa   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhl-d-canest2bhm100003/cancbhl-canest2bhm100003-gar/rbi_hm/k260514114349-c2f1e90a/vouch        k260514114349-c2f1e90a        f71738682cfa   3 weeks ago     243MB
us-central1-docker.pkg.dev/cancbhm-d-canest2bhm100003/cancbhm-canest2bhm100003-gar/rbi_hm/b260520184417-r260521014420/image   b260520184417-r260521014420   cd3d67a3150a   3 months ago    882MB
us-central1-docker.pkg.dev/cancbhm-d-canest3bhm100001/cancbhm-canest3bhm100001-gar/rbi_hm/b260522092107-r260522162109/image   b260522092107-r260522162109   cd3d67a3150a   3 months ago    882MB
=== all images (count) ===
     192
=== any running pluml containers ===
434f9d25d3fb   us-central1-docker.pkg.dev/cancbhl-d-canest2bhl100009/cancbhl-canest2bhl100009-gar/rbi_hm/c260514205757-r260514205800/image:c260514205757-r260514205800   "/startup.sh"   3 weeks ago   Exited (255) 3 weeks ago             canrbhl-srjcl-bottle
